Host Id,Host Since,Name,Neighbourhood ,Property Type,Review Bins,Review Scores Rating (bin),Room Type,Zipcode,Beds,Number of Records,Number Of Reviews,Price,Review Scores Rating
31692131,2015-04-21 00:00:00,Bushwick room close to L&M trains,Brooklyn,Apartment,N,95,Private room,11237,1,1,9,75,96
31752474,2015-04-22 00:00:00,Private Bedroom right by park,Brooklyn,Apartment,O,100,Private room,11225,1,1,1,75,100
31755259,2015-04-22 00:00:00,brooklyn -sheepshead bay - nyc,Brooklyn,Apartment,O,100,Shared room,11235,1,1,1,75,100
32156839,2015-04-28 00:00:00,116th and 2nd(Spanish Harlem),Manhattan,Apartment,M,90,Private room,10035,1,1,14,75,93
32798079,2015-05-06 00:00:00,Cozy Room Next To Central Park,Manhattan,Apartment,M,90,Private room,10029,1,1,14,75,94
33166971,2015-05-12 00:00:00,YOUR HOME AWAY FROM HOME,Brooklyn,Apartment,L,85,Private room,11207,1,1,10,75,88
33166971,2015-05-12 00:00:00,Your home away from home #2,Brooklyn,Apartment,N,95,Private room,11207,1,1,9,75,96
33318193,2015-05-13 00:00:00,Room available in West Harlem,Manhattan,Apartment,M,90,Private room,10031,1,1,2,75,90
33386619,2015-05-14 00:00:00,New modern spacious off big street,Queens,Apartment,M,90,Shared room,11105,1,1,3,75,93
33502906,2015-05-16 00:00:00,Comfortable 1 bedroom available,Manhattan,Apartment,K,80,Private room,10029,1,1,5,75,80
33667856,2015-05-18 00:00:00,COZY PLACE WITH A NICE GAY MALE,Manhattan,Apartment,M,90,Private room,10001,1,1,2,75,90
33691935,2015-05-18 00:00:00,Private  house with nice bedroom!!!,Queens,Apartment,O,100,Private room,11103,1,1,4,75,100
33906084,2015-05-21 00:00:00,Small Cozy Private Room in Brooklyn,Brooklyn,Apartment,M,90,Private room,11211,1,1,2,75,90
34582356,2015-05-30 00:00:00,Sunny bedroom in the heart of LES,Manhattan,Apartment,O,100,Private room,10002,1,1,1,75,100
34868208,2015-06-02 00:00:00,Convenient UWS near Park and Subway,Manhattan,Apartment,O,100,Shared room,10024,1,1,8,75,100
35606248,2015-06-12 00:00:00,BUDGET LOFT 1 - TRENDY BUSHWICK BK!,Brooklyn,Apartment,L,85,Private room,11237,1,1,6,75,87
36005506,2015-06-16 00:00:00,Clean?cozy?room,Queens,Apartment,M,90,Shared room,11377,1,1,9,75,91
36055888,2015-06-17 00:00:00,En suite room  Upper West Side,Manhattan,Apartment,O,100,Private room,10031,1,1,1,75,100
36384340,2015-06-21 00:00:00,Private Bedroom + Your Own Bathroom,Brooklyn,Apartment,N,95,Private room,11213,1,1,4,75,95
36871638,2015-06-27 00:00:00,Comfy room close to Columbia,Manhattan,Apartment,O,100,Private room,10027,1,1,1,75,100
37326715,2015-07-02 00:00:00,XL room w/ morning sun at Cloisters,Manhattan,Apartment,O,100,Private room,10040,1,1,1,75,100
37332180,2015-07-02 00:00:00,Great 1 bedroom apartment,Queens,Apartment,O,100,Entire home/apt,11103,1,1,1,75,100
37683301,2015-07-06 00:00:00,"Huge, sunny room just for you!",Brooklyn,Apartment,O,100,Private room,11233,1,1,3,75,100
39134350,2015-07-21 00:00:00,Wonderful bedroom for 2,Manhattan,Apartment,M,90,Private room,10027,1,1,2,75,90
39943298,2015-07-29 00:00:00,Heart of Manhattan/Time Square,Manhattan,Apartment,O,100,Private room,10036,1,1,1,75,100
40826687,2015-08-07 00:00:00,Clean and private bedroom in Wsbg,Brooklyn,Apartment,O,100,Private room,11206,1,1,1,75,100
40989111,2015-08-09 00:00:00,Boutique Brooklyn Living,Brooklyn,Apartment,L,85,Entire home/apt,11216,1,1,3,75,87
41938451,2015-08-19 00:00:00,"Clean, Modern, Brooklyn Apt RII",Brooklyn,Apartment,M,90,Private room,11213,1,1,2,75,90
321756,2010-12-18 00:00:00,"Sugar Hill, Harlem, Guest Room B&B",Manhattan,Bed & Breakfast,N,95,Private room,10031,1,1,11,75,98
9130983,2013-09-29 00:00:00,Bubu's House 3rd Room,Queens,Bed & Breakfast,G,60,Private room,11373,1,1,1,75,60
592967,2011-05-16 00:00:00,Larger Room,Brooklyn,House,L,85,Private room,11216,1,1,21,75,85
610690,2011-05-21 00:00:00,Bright room in townhouse with yard!,Brooklyn,House,M,90,Private room,11233,1,1,3,75,93
11342593,2014-01-15 00:00:00,Haus of Taylor (Bronx Prohibition),Bronx,Apartment,O,100,Private room,10468,2,1,7,75,100
1113080,2011-09-05 00:00:00,Lovely Front Room,Brooklyn,House,N,95,Private room,11220,1,1,9,75,98
1251809,2011-10-05 00:00:00,1 BR in Browstone +Garden (B),Brooklyn,House,G,60,Private room,11207,1,1,2,75,60
1604741,2012-01-13 00:00:00,Cozy and Comfy open Air Apt,Queens,House,O,100,Private room,11106,1,1,1,75,100
2172242,2012-04-18 00:00:00,Beautiful room off Bedford ave.,Brooklyn,House,M,90,Private room,11249,1,1,89,75,93
2347382,2012-05-11 00:00:00,AMAZING Private 1stop away from NYC,Queens,House,M,90,Private room,11101,1,1,58,75,91
2822245,2012-07-03 00:00:00,NR LGA/JFK & City Studio W/Bathroom,Queens,House,L,85,Private room,11372,1,1,129,75,89
3625735,2012-09-20 00:00:00,Room-Available Close to Manhattan-C,Staten Island,House,M,90,Private room,10304,1,1,16,75,92
9122601,2013-09-29 00:00:00,Private Room in Riverdale NY,Bronx,House,M,90,Private room,10471,1,1,3,75,93
4036685,2012-11-01 00:00:00,Cozy LARGE NYC Bedroom w/homeoffice,Queens,House,C,40,Private room,11361,1,1,1,75,40
4233168,2012-11-24 00:00:00,Sublet in Furnished Master Bedroom,Brooklyn,House,O,100,Private room,11226,1,1,1,75,100
4617159,2013-01-07 00:00:00,Spacious Private Bushwick Room/Bath,Brooklyn,House,N,95,Private room,11221,1,1,6,75,97
4659808,2013-01-10 00:00:00,Private rm just steps from L train,Brooklyn,House,N,95,Private room,11206,1,1,14,75,97
6079166,2013-04-24 00:00:00,Beautiful room in Historic Flushing,Queens,House,M,90,Private room,11355,1,1,47,75,91
6079166,2013-04-24 00:00:00,Charming room in downtown Flushing,Queens,House,M,90,Private room,11355,1,1,49,75,94
6079166,2013-04-24 00:00:00,Nice room in historic Queens,Queens,House,M,90,Private room,11355,1,1,50,75,93
6079166,2013-04-24 00:00:00,Peaceful and Bright open sunny room,Queens,House,M,90,Private room,11355,1,1,2,75,90
6581587,2013-05-26 00:00:00,Private Room in Historic Brooklyn,Brooklyn,House,L,85,Private room,11225,1,1,23,75,86
7609720,2013-07-20 00:00:00,Private Room in Victorian House,Brooklyn,House,M,90,Private room,11226,1,1,32,75,94
8316059,2013-08-22 00:00:00,"NEW YORK,  Queens    ""  WELCOME  """,Queens,House,O,100,Private room,11377,1,1,5,75,100
9130040,2013-09-29 00:00:00,Brooklyn Finest Room Rentals,Brooklyn,House,M,90,Private room,11203,1,1,6,75,93
9284163,2013-10-07 00:00:00,JFK Room with prvt parlour / extras,Queens,House,M,90,Private room,11421,1,1,23,75,94
9996045,2013-11-13 00:00:00,Cozy Top Floor Room of Brownstone,Brooklyn,House,N,95,Private room,11215,1,1,10,75,98
10135356,2013-11-19 00:00:00,Private Full Apartment,Queens,House,G,60,Entire home/apt,11418,1,1,1,75,60
10135356,2013-11-19 00:00:00,Private Full Studio Apartment,Queens,House,L,85,Entire home/apt,11418,1,1,42,75,86
10297692,2013-11-27 00:00:00,B2 Great private room near Subway!,Brooklyn,House,M,90,Private room,11213,1,1,35,75,91
11576459,2014-01-23 00:00:00,Studio Apt 15 minutes to Manhattan,Brooklyn,House,K,80,Entire home/apt,11232,1,1,4,75,80
12014234,2014-02-07 00:00:00,"Sunny, Clean, Cozy Private Bedroom",Queens,House,M,90,Private room,11377,1,1,14,75,94
12119624,2014-02-10 00:00:00,Cozy Queen Crown Heights Brownstone,Brooklyn,House,K,80,Private room,11216,1,1,3,75,80
12599920,2014-02-26 00:00:00,Beautiful Studio in Queens,Queens,House,M,90,Entire home/apt,11366,1,1,6,75,92
14357472,2014-04-16 00:00:00,"nice room to rent, Brooklyn",Brooklyn,House,M,90,Private room,11216,1,1,26,75,90
15810320,2014-05-21 00:00:00,Beautiful Room in a 3 Bd Apartment,Brooklyn,House,O,100,Private room,11232,1,1,2,75,100
16139880,2014-05-29 00:00:00,Private Entrance BD in Artist Home,Brooklyn,House,L,85,Private room,11233,1,1,6,75,87
16719822,2014-06-12 00:00:00,"A homey room in Queens, NY",Queens,House,L,85,Private room,11413,1,1,31,75,87
17480722,2014-07-01 00:00:00,Privite Bedroom,Queens,House,J,75,Private room,11106,1,1,4,75,75
17996924,2014-07-12 00:00:00,Room for 2 Queens Near Subway,Queens,House,M,90,Private room,11373,1,1,5,75,92
18523979,2014-07-21 00:00:00,Astoria Room with a bathroom priv.,Queens,House,M,90,Private room,11103,1,1,20,75,94
18523979,2014-07-21 00:00:00,Astoria King size bedroom,Queens,House,N,95,Private room,11103,1,1,19,75,96
18917309,2014-07-26 00:00:00,"private bathroom, yard, off L train",Queens,House,O,100,Private room,11237,1,1,9,75,100
22548228,2014-10-14 00:00:00,"Room in Cobble Hill, Brooklyn",Brooklyn,House,K,80,Private room,11201,1,1,11,75,84
23188519,2014-10-31 00:00:00,BEST OF BK ROOM B- NEXT TO METRO!,Brooklyn,House,K,80,Private room,11206,1,1,25,75,84
23188519,2014-10-31 00:00:00,"IT""S A BEAUTIFUL DAY IN BROOKLYN! 3",Brooklyn,House,K,80,Private room,11206,1,1,24,75,81
24838928,2014-12-14 00:00:00,Cozy Room in Trendy Williamsburg,Brooklyn,House,O,100,Private room,11211,1,1,1,75,100
25749723,2015-01-07 00:00:00,NYC Private Bedroom+Bathroom Combo,Queens,House,I,70,Entire home/apt,11370,1,1,9,75,73
27673980,2015-02-13 00:00:00,????,Queens,House,N,95,Private room,11355,1,1,9,75,96
28136510,2015-02-21 00:00:00,Spacious Serene Room | 3,Brooklyn,House,O,100,Private room,11210,1,1,1,75,100
28722667,2015-03-04 00:00:00,Private Room,Brooklyn,House,L,85,Private room,11234,1,1,8,75,85
28980313,2015-03-08 00:00:00,15minutes walkin distance from LGA,Queens,House,O,100,Private room,11369,1,1,3,75,100
31675601,2015-04-21 00:00:00,Brooklyn Zen Gem Serenity Bedroom,Brooklyn,House,O,100,Private room,11209,1,1,7,75,100
36164182,2015-06-18 00:00:00,Spacious Modern Contemp Living 2,Brooklyn,House,N,95,Private room,11221,1,1,7,75,97
38757806,2015-07-17 00:00:00,"Complete Studio, 10 min from JFK",Queens,House,O,100,Entire home/apt,11414,1,1,3,75,100
39648442,2015-07-26 00:00:00,Small Studio by the Park???????????,Queens,House,O,100,Private room,11355,1,1,1,75,100
104250,2010-04-06 00:00:00,Great Room in Bright Amazing Loft!,Brooklyn,Loft,M,90,Private room,11206,1,1,13,75,94
294581,2010-11-21 00:00:00,East Williamsburg/Bushwick Sublet!,Brooklyn,Loft,M,90,Private room,11206,1,1,6,75,93
582995,2011-05-12 00:00:00,Private Room in Duplex Loft,Brooklyn,Loft,M,90,Private room,11206,1,1,6,75,90
764836,2011-07-01 00:00:00,"Loft in Clinton Hill, Brooklyn 3",Brooklyn,Loft,N,95,Private room,11205,1,1,25,75,97
1466011,2011-12-02 00:00:00,"Huge Brooklyn Loft w/Deck, NYC View",Brooklyn,Loft,N,95,Private room,11205,1,1,39,75,98
2790803,2012-06-30 00:00:00,"Beautiful loft in Greenpoint, in BK",Brooklyn,Loft,K,80,Private room,11222,1,1,1,75,80
4166048,2012-11-16 00:00:00,Huge Loft in Williamsburg,Brooklyn,Loft,M,90,Private room,11206,1,1,5,75,90
4659746,2013-01-10 00:00:00,Bedroom in East Williamsburg Loft,Brooklyn,Loft,M,90,Private room,11206,1,1,23,75,91
5165287,2013-02-20 00:00:00,Private room for 2 in Bushwick,Brooklyn,Loft,O,100,Private room,11206,1,1,5,75,100
5362703,2013-03-07 00:00:00,"Coolest Room in BK, 15 min to NYC!!",Brooklyn,Loft,M,90,Private room,11237,1,1,3,75,93
8779221,2013-09-11 00:00:00,XLarge Bedroom in a Loft + Bike,Brooklyn,Loft,O,100,Private room,11206,1,1,1,75,100
9945927,2013-11-11 00:00:00,Room/priv. section in artists loft,Brooklyn,Loft,C,40,Private room,11206,1,1,1,75,40
10420082,2013-12-04 00:00:00,Hotel LUXURY in Prime WILLIAMSBURG,Brooklyn,Loft,K,80,Entire home/apt,11211,1,1,3,75,80
20583090,2014-08-26 00:00:00,Guest Room,Brooklyn,Loft,O,100,Private room,11206,1,1,1,75,100
32963771,2015-05-09 00:00:00,Bushwick Chill Loft @ J Subway,Brooklyn,Loft,O,100,Private room,11221,1,1,1,75,100
37821056,2015-07-07 00:00:00,Private Floor/Convenient Location,Brooklyn,Townhouse,K,80,Private room,11206,1,1,1,75,80
200060,2010-08-12 00:00:00,Spacious Apartment with Back Patio,Brooklyn,Apartment,O,100,Private room,11216,2,1,1,75,100
444064,2011-03-15 00:00:00,"One bedroom to rent, East Village",Manhattan,Apartment,N,95,Private room,10009,2,1,30,75,95
1011426,2011-08-23 00:00:00,"A Romantic Oasis in Bushwick, NY",Brooklyn,Apartment,M,90,Private room,11207,2,1,15,75,94
1181864,2011-09-19 00:00:00,Cozy apartment great for families,Brooklyn,Apartment,O,100,Entire home/apt,11226,2,1,2,75,100
1208731,2011-09-25 00:00:00,Stuyvesant Heights Delight,Brooklyn,Apartment,M,90,Entire home/apt,11221,2,1,57,75,93
1450648,2011-11-28 00:00:00,Fort Greene- close to everything!,Brooklyn,Apartment,O,100,Private room,11217,2,1,1,75,100
2015914,2012-03-27 00:00:00,BROWNSTONE TWO IN BROOKLYN in NYC,Brooklyn,Apartment,L,85,Private room,11221,2,1,85,75,89
2015914,2012-03-27 00:00:00,SAFE BUDGET IN  Brooklyn  NYC,Brooklyn,Apartment,M,90,Private room,11207,2,1,17,75,91
2718526,2012-06-23 00:00:00,private room in Greenpoint apt,Brooklyn,Apartment,L,85,Private room,11222,2,1,16,75,89
3279561,2012-08-16 00:00:00,Large/Bright - Prime Williamsburg!,Brooklyn,Apartment,N,95,Private room,11211,2,1,5,75,96
3441272,2012-09-01 00:00:00,Spacious room in Brooklyn!,Brooklyn,Apartment,N,95,Private room,11213,2,1,41,75,95
3441272,2012-09-01 00:00:00,Spacious room in Brooklyn.,Brooklyn,Apartment,N,95,Private room,11213,2,1,59,75,95
3894674,2012-10-16 00:00:00,DOUBLE ROOM F/R 25 min to TIMES SQ.,Manhattan,Apartment,N,95,Private room,10040,2,1,1,75,97
4394444,2012-12-13 00:00:00,Perfect room in a safe NYC area!!!,Queens,Apartment,M,90,Private room,11106,2,1,29,75,94
5080439,2013-02-14 00:00:00,Clean and cozy room in Harlem!,Manhattan,Apartment,N,95,Private room,10039,2,1,8,75,98
5238263,2013-02-26 00:00:00,Private Room in WILLIAMSBURG,Brooklyn,Apartment,K,80,Private room,11211,2,1,11,75,84
5641042,2013-03-26 00:00:00,Private Entrance Charming Bedroom,Queens,Apartment,N,95,Private room,11385,2,1,46,75,98
5735413,2013-04-02 00:00:00,5 Min. Manhattan + Williamsburg,Queens,Apartment,N,95,Private room,11101,2,1,25,75,95
5912445,2013-04-13 00:00:00,Private Apt in NYC STYLISH & NEW,Queens,Apartment,O,100,Entire home/apt,11415,2,1,1,75,100
6434434,2013-05-17 00:00:00,"Beautiful, Cozy Apartment",Queens,Apartment,G,60,Entire home/apt,11105,2,1,2,75,60
6949594,2013-06-16 00:00:00,1bedroom apartment in Williamsburg,Brooklyn,Apartment,J,75,Entire home/apt,11211,2,1,8,75,78
7220381,2013-07-01 00:00:00,Quiet Escape from the bustling City,Manhattan,Apartment,M,90,Private room,10030,2,1,31,75,92
7508547,2013-07-15 00:00:00,cozy bedroom w/ private entrance,Queens,Apartment,M,90,Private room,11385,2,1,6,75,90
9501531,2013-10-18 00:00:00,Full of Harlem Soul & Charm,Manhattan,Apartment,K,80,Private room,10031,2,1,63,75,81
10280470,2013-11-26 00:00:00,Trendy Huge Bedroom ?MANHATTAN?,Manhattan,Apartment,N,95,Private room,10029,2,1,8,75,95
10537540,2013-12-10 00:00:00,Large private bedroom in roomy apt,Manhattan,Apartment,L,85,Private room,10032,2,1,8,75,89
13906764,2014-04-05 00:00:00,Ideal Brooklyn Getaway,Brooklyn,Apartment,K,80,Entire home/apt,11238,2,1,1,75,80
14402216,2014-04-17 00:00:00,Huge Bedroom and Living room!!!,Manhattan,Apartment,L,85,Private room,10035,2,1,8,75,86
14419925,2014-04-17 00:00:00,"Cozy&Big,Close to Train in Bushwick",Brooklyn,Apartment,L,85,Private room,11207,2,1,9,75,89
14446671,2014-04-18 00:00:00,"Quiet, beautiful, UES, Couch",Manhattan,Apartment,N,95,Shared room,10065,2,1,23,75,98
15498912,2014-05-14 00:00:00,Oasis in Manhattan on Hudson river!,Manhattan,Apartment,O,100,Private room,10040,2,1,1,75,100
16256940,2014-06-01 00:00:00,Two rooms in a shared apartment,Manhattan,Apartment,K,80,Private room,10033,2,1,1,75,80
17332540,2014-06-27 00:00:00,Cozy Study for up to 4 in Brooklyn,Brooklyn,Apartment,M,90,Entire home/apt,11208,2,1,10,75,91
17509160,2014-07-01 00:00:00,Private Suite in Trendy Brooklyn!,Brooklyn,Apartment,N,95,Private room,11221,2,1,20,75,95
17893521,2014-07-09 00:00:00,Twin Bedroom with 2 Twin Beds,Queens,Apartment,O,100,Private room,11377,2,1,4,75,100
18681479,2014-07-22 00:00:00,Beautiful Large Sunny Bedroom,Queens,Apartment,N,95,Private room,11104,2,1,29,75,95
19124621,2014-07-29 00:00:00,Spacious Apartment w/ Private Room,Brooklyn,Apartment,O,100,Private room,11233,2,1,1,75,100
19289020,2014-08-01 00:00:00,"Lovely Apartment in Astoria, Queens",Queens,Apartment,O,100,Entire home/apt,11106,2,1,5,75,100
19709159,2014-08-08 00:00:00,Perfect View from Bushwick Flat,Brooklyn,Apartment,M,90,Private room,11237,2,1,15,75,94
20411855,2014-08-22 00:00:00,JFK/LGA Modern Apartment,Queens,Apartment,N,95,Private room,11435,2,1,21,75,96
21524809,2014-09-19 00:00:00,Unique BK- Manhattan in 10-15 min,Brooklyn,Apartment,N,95,Private room,11216,2,1,15,75,96
23047797,2014-10-27 00:00:00,Sunny Lg BR in 2BR apt- sleeps 2,Manhattan,Apartment,O,100,Private room,10040,2,1,3,75,100
24762401,2014-12-12 00:00:00,Huge Private Room with Large Window,Brooklyn,Apartment,K,80,Private room,11216,2,1,6,75,80
24801467,2014-12-13 00:00:00,Quiet Private One Bedroom,Manhattan,Apartment,K,80,Private room,10034,2,1,7,75,80
25612896,2015-01-04 00:00:00,Cozy Brooklyn 1br apartment,Brooklyn,Apartment,O,100,Entire home/apt,11215,2,1,1,75,100
27295569,2015-02-06 00:00:00,"Big, Sunny room  Block from beach",Brooklyn,Apartment,M,90,Private room,11235,2,1,22,75,94
27439022,2015-02-08 00:00:00,Amazing room in uptown Manhattan,Manhattan,Apartment,N,95,Private room,10033,2,1,11,75,98
29817997,2015-03-22 00:00:00,"Sleeping in NYC, like home.",Queens,Apartment,M,90,Private room,11374,2,1,18,75,90
32628366,2015-05-04 00:00:00,2 Full Sized Beds+Private Bath+Sofa,Brooklyn,Apartment,K,80,Private room,11221,2,1,1,75,80
32989655,2015-05-09 00:00:00,"Room in heart of East Village, NYC",Manhattan,Apartment,M,90,Private room,10003,2,1,2,75,90
38123545,2015-07-10 00:00:00,Great Room  With A Bed and Futon,Brooklyn,Apartment,K,80,Private room,11221,2,1,1,75,80
38123545,2015-07-10 00:00:00,Delightful Room with Bed and Futon,Brooklyn,Apartment,M,90,Private room,11221,2,1,2,75,90
39713675,2015-07-27 00:00:00,"Family-friendly, cozy guest room",Brooklyn,Apartment,O,100,Private room,11233,2,1,7,75,100
319092,2010-12-14 00:00:00,Share a Private HOME - Brooklyn,Brooklyn,House,N,95,Private room,11216,2,1,33,75,97
384796,2011-02-09 00:00:00,HUGE BEDROOM LORIMER L TRAIN!!!,Brooklyn,House,J,75,Private room,11211,2,1,29,75,79
972866,2011-08-15 00:00:00,"Skyscraper 5, private and secure",Brooklyn,House,M,90,Private room,11210,2,1,7,75,92
972866,2011-08-15 00:00:00,"Skyscraper 6 , private and secure",Brooklyn,House,O,100,Private room,11210,2,1,2,75,100
2015914,2012-03-27 00:00:00,BROWNSTONE BROOKLYN'S FINEST in NYC,Brooklyn,House,M,90,Private room,11221,2,1,46,75,90
2822245,2012-07-03 00:00:00,"NR US OPEN LGA, JFK & City  5 SLEEP",Queens,House,L,85,Private room,11372,2,1,49,75,87
4313868,2012-12-03 00:00:00,HUGE ROOM 2 - 15 MINUTES >MANHATTAN,Brooklyn,House,K,80,Private room,11206,2,1,35,75,82
7771782,2013-07-28 00:00:00,Halsey Street Studio,Brooklyn,House,M,90,Entire home/apt,11233,2,1,4,75,90
9922972,2013-11-10 00:00:00,Private Ensuite  Turquoise Room,Brooklyn,House,L,85,Private room,11233,2,1,19,75,86
9922972,2013-11-10 00:00:00,Ensuite Redroom 2nd Floor,Brooklyn,House,M,90,Private room,11233,2,1,16,75,93
11050098,2014-01-05 00:00:00,Cozy Private Red Room,Queens,House,M,90,Private room,11105,2,1,34,75,92
19513109,2014-08-05 00:00:00,Huge Private Room,Brooklyn,House,M,90,Private room,11221,2,1,2,75,90
20635836,2014-08-28 00:00:00,Large double room,Queens,House,K,80,Private room,11355,2,1,2,75,80
23533897,2014-11-09 00:00:00,Crown Heights #4,Brooklyn,House,N,95,Private room,11216,2,1,5,75,96
25641892,2015-01-05 00:00:00,Charming private Studio,Staten Island,House,N,95,Entire home/apt,10310,2,1,43,75,95
34917300,2015-06-03 00:00:00,G's Sweet Home,Staten Island,House,K,80,Private room,10302,2,1,3,75,80
35659953,2015-06-12 00:00:00,Blue Collar Apt in Cool Astoria NYC,Queens,House,K,80,Entire home/apt,11106,2,1,3,75,80
35927005,2015-06-16 00:00:00,Cozy Triple Room for 3 people,Brooklyn,House,O,100,Private room,11219,2,1,1,75,100
36672652,2015-06-25 00:00:00,Affordable Triple Room Close Subway,Brooklyn,House,I,70,Private room,11219,2,1,2,75,70
38645342,2015-07-16 00:00:00,Beautiful Room 2Beds 20 Min to City,Brooklyn,House,K,80,Private room,11221,2,1,8,75,83
38645342,2015-07-16 00:00:00,Charming Room 2 Beds 20 min to City,Brooklyn,House,L,85,Private room,11221,2,1,8,75,88
38645342,2015-07-16 00:00:00,Awesome Room 2 Beds 20 min to City,Brooklyn,House,M,90,Private room,11221,2,1,10,75,92
764836,2011-07-01 00:00:00,"Loft in clinton hill ,room for 1-4",Brooklyn,Loft,I,70,Private room,11205,2,1,2,75,70
764836,2011-07-01 00:00:00,Loft in Clinton hill Brooklyn,Brooklyn,Loft,M,90,Private room,11205,2,1,20,75,91
4743134,2013-01-17 00:00:00,Sunny Bedroom  in Brooklyn Duplex,Brooklyn,Townhouse,O,100,Private room,11221,2,1,1,75,100
439690,2011-03-13 00:00:00,LARGE WAREHOUSE LOFT w CITY Views7,Brooklyn,Apartment,L,85,Entire home/apt,11216,3,1,87,75,87
1639120,2012-01-22 00:00:00,HUGE Private Floor of BK Brownstone,Brooklyn,Apartment,L,85,Private room,11216,3,1,4,75,85
5191738,2013-02-22 00:00:00,Gorgeous & Spacious Full 1 BR Apt,Brooklyn,Apartment,K,80,Entire home/apt,11221,3,1,1,75,80
24514392,2014-12-05 00:00:00,Cozy Room in Luxury Apartment in BK,Brooklyn,Apartment,O,100,Private room,11221,3,1,1,75,100
27192086,2015-02-04 00:00:00,Cozy Rm In BedSty Blks From A Train,Brooklyn,Apartment,O,100,Private room,11216,3,1,1,75,100
1369577,2011-11-04 00:00:00,Brooklyn 1 BR Near Subway,Brooklyn,House,M,90,Entire home/apt,11233,3,1,28,75,93
1709216,2012-02-06 00:00:00,Brooklyn Private Rental 1,Brooklyn,House,J,75,Entire home/apt,11210,3,1,42,75,79
4605374,2013-01-06 00:00:00,CLEAN BRIGHT GUEST RM -1 to2 Guests,Queens,House,N,95,Private room,11372,3,1,4,75,95
806112,2011-07-11 00:00:00,Warehouse Loft with Garden view,Brooklyn,Loft,N,95,Entire home/apt,11216,3,1,42,75,95
13241955,2014-03-17 00:00:00,Brooklyn home room for up to 4 ppl,Brooklyn,Apartment,A,20,Private room,11226,4,1,2,75,20
13743787,2014-03-31 00:00:00,Pretty room studio !,Queens,Apartment,N,95,Private room,0,3,1,54,75,95
30068370,2015-03-26 00:00:00,Manhattan family vacation,Manhattan,Apartment,O,100,Entire home/apt,10032,5,1,1,75,100
5942292,2013-04-15 00:00:00,The Brooklyn Suite,Brooklyn,Apartment,L,85,Entire home/apt,11216,6,1,13,75,85
5989060,2013-04-18 00:00:00,Lodge with the Cool Beans,Manhattan,Other,M,90,Shared room,10018,6,1,45,75,90
1510220,2011-12-16 00:00:00,Large Bedroom in 3 Bdrm,Manhattan,Apartment,L,85,Private room,10002,0,1,81,75,86
56653,2009-11-22 00:00:00,Private bedroom in Manhattan,Manhattan,Apartment,M,90,Private room,10027,1,1,37,74,93
308875,2010-12-03 00:00:00,"Big Sunny Guest Room, W'burg Bridge",Brooklyn,Apartment,M,90,Private room,11211,1,1,129,74,92
524575,2011-04-20 00:00:00,"Clean,spacious,comfy Brooklyn room",Brooklyn,Apartment,N,95,Private room,11226,1,1,7,74,97
694931,2011-06-13 00:00:00,Gorgeous Room avail for Winter Stay,Brooklyn,Apartment,K,80,Private room,11238,1,1,1,74,80
947293,2011-08-09 00:00:00,Cozy NYC room close to Subway&Park,Manhattan,Apartment,N,95,Private room,10034,1,1,26,74,98
